"","division_id","division_name","franchise_id","franchise_name","h2h_wins","h2h_losses","h2h_ties","h2h_winpct","points_for","points_against","allplay_wins","allplay_losses","allplay_winpct","potential_points"
"1128",965496,"Division 3",1323173,"The Wrath of Quan",5,9,0,0.357,1520.42,1593.98,66,95,0.41,1884.620009
"1129",965498,"Division 2",1322894,"Geek Squad",10,4,0,0.714,1790.74,1559.38,97,71,0.577,2256.7
"1130",965497,"Division 1",1332829,"Cintucky Seer",9,5,0,0.643,1655.2,1553.42,90,78,0.536,2038.839986
"1131",965497,"Division 1",1322816,"Mac Jone",8,6,0,0.571,1682.32,1669.74,109,66,0.623,2346.2
"1132",965499,"Division 3",1323222,"Unstoppable Juggleknob",8,6,0,0.571,1745.24,1610.16,101,74,0.577,2306.819996
"1133",965499,"Division 3",1322960,"Jabronis",8,6,0,0.571,1659.82,1682.2,86,75,0.534,1993.11999
"1134",965499,"Division 3",1323211,"Oops, no Lions",8,6,0,0.571,1542.78,1577.88,69,92,0.429,1869.72
"1135",965498,"Division 2",1437185,"Football Team",7,7,0,0.5,1629.92,1634.44,78,90,0.464,2071.020004
"1136",965497,"Division 1",1322812,"Chad Man Tony",6,8,0,0.429,1657.54,1723.18,95,73,0.565,2144.62002
"1137",965499,"Division 3",1323461,"Maryland Yobbos",6,8,0,0.429,1447.3,1581.46,65,110,0.371,2255.96
"1138",965497,"Division 1",1322882,"Digital Style",5,9,0,0.357,1641.24,1656.7,81,80,0.503,2009.38
"1139",965498,"Division 2",1323057,"Goonies Never Say Die",5,9,0,0.357,1484.24,1643.18,57,118,0.326,2133.719996
"1140",965498,"Division 2",1322914,"Injury Prone",4,10,0,0.286,1616.36,1660.96,80,81,0.497,1969.46
"1141",965502,"Division 3",1431434,"The Quadfather",11,3,0,0.786,1807.36,1585.44,116,52,0.69,2250.2
"1142",965501,"Division 2",1323016,"King Rhino",10,4,0,0.714,1757.6,1551.92,103,65,0.613,2276.199985
"1143",965502,"Division 3",1324095,"Tatternuggett",9,5,0,0.643,1704.48,1703.04,101,74,0.577,2227.320006
"1144",965502,"Division 3",1323210,"Eternal Return free on Steam",9,5,0,0.643,1715.04,1531.32,92,69,0.571,2091.56
"1145",965500,"Division 1",1322941,"Mile High Bombers",8,6,0,0.571,1672.1,1731.86,83,78,0.516,2044.1
"1146",965500,"Division 1",1322898,"The Jeffersons",7,7,0,0.5,1691.9,1534,91,77,0.542,2171.339994
"1147",965501,"Division 2",1323012,"I gotta feeling",7,7,0,0.5,1701.22,1718.3,103,72,0.589,2291.1
"1148",965501,"Division 2",1323040,"Poubelle",7,7,0,0.5,1610.5,1512.7,81,87,0.482,2063.040009
"1149",965500,"Division 1",1322806,"Snapes on a Plane",5,9,0,0.357,1585.86,1666.62,74,87,0.46,1887.68
"1150",965500,"Division 1",1322825,"Broncos Country, Let's Hide",5,9,0,0.357,1378.54,1594.14,41,120,0.255,1731.36
"1151",965501,"Division 2",1323166,"Off Furiously",4,10,0,0.286,1481.38,1676.1,58,117,0.331,2070.319988
"1152",965502,"Division 3",1323081,"NiceBasket9980",2,12,0,0.143,1429.12,1729.66,65,110,0.371,2077.499995
"1153",965505,"Division 3",1322992,"Miller Time",13,1,0,0.929,1907.1,1617.94,136,32,0.81,2417.19998
"1154",965503,"Division 1",1323172,"Guhmey",11,3,0,0.786,1579.26,1402.02,82,86,0.488,2123.7
"1155",965503,"Division 1",1322903,"Resting Mitchface",8,6,0,0.571,1652.7,1505.62,82,79,0.509,2145.48
"1156",965504,"Division 2",1322979,"TBA",8,6,0,0.571,1658.14,1602.3,88,73,0.547,1969.58
"1157",965504,"Division 2",1323530,"Tony Gabagool",8,6,0,0.571,1572.72,1443.6,85,90,0.486,2243.9
"1158",965504,"Division 2",1323376,"TBD",7,7,0,0.5,1584.6,1539.12,92,83,0.526,2221.1
"1159",965505,"Division 3",1323826,"Football Style",6,8,0,0.429,1612.84,1752.64,82,86,0.488,2115.00001
"1160",965505,"Division 3",1323974,"my team",6,8,0,0.429,1724.78,1667.48,106,62,0.631,2182.059986
"1161",965503,"Division 1",1322845,"Team 1",5,9,0,0.357,1489.72,1694.26,54,107,0.335,1859.26
"1162",965503,"Division 1",1322998,"Dark Side of the Mooney",5,9,0,0.357,1600.98,1681.96,87,88,0.497,2154.559996
"1163",965505,"Division 3",1323122,"[Insert Team Name Here]",4,10,0,0.286,1506.52,1648.7,63,98,0.391,1888.180009
"1164",965504,"Division 2",1323127,"Samurai Dak",3,11,0,0.214,1391.42,1725.14,51,124,0.291,2038.459996
"1165",965506,"Division 1",1323262,"Crazy Diamond",10,4,0,0.714,1867.86,1572.96,119,49,0.708,2353.34
"1166",965507,"Division 2",1323332,"Sour Kareem and Tonyan",9,5,0,0.643,1728.3,1534.64,98.5,69.5,0.586,2237.79999
"1167",965506,"Division 1",1323240,"Critical Gase Theory",8,6,0,0.571,1653.7,1586.4,92,83,0.526,2284.420004
"1168",965506,"Division 1",1322858,"Let The Big Dogs Eat",8,6,0,0.571,1616,1570.76,87,74,0.54,2025.4
"1169",965508,"Division 3",1326355,"Out With A Whisper",8,6,0,0.571,1575.88,1646.58,104,71,0.594,2201.08
"1170",965506,"Division 1",1322967,"Funk Seoul Brothers",7,7,0,0.5,1592.7,1450.64,76,85,0.472,1939.59999
"1171",965507,"Division 2",1332139,"Vandelay Industries",7,7,0,0.5,1696.62,1600.96,87,81,0.518,2174.96001
"1172",965507,"Division 2",1322895,"7 Star FTR",6,8,0,0.429,1528.38,1616.8,69,92,0.429,1951.480005
"1173",965508,"Division 3",1323608,"South Detroit Journeymen",6,8,0,0.429,1600.5,1611.94,79.5,88.5,0.473,2087.92
"1174",965508,"Division 3",1323225,"Birds of War",6,8,0,0.429,1323.62,1726.46,46,115,0.286,1716.440002
"1175",965508,"Division 3",1323074,"The Replacements",5,9,0,0.357,1381.12,1521.44,59,116,0.337,1985.199994
"1176",965507,"Division 2",1323193,"WatsonDiggsHisChubbRubs",4,10,0,0.286,1585.44,1710.54,91,84,0.52,2238.4
"1177",965511,"Division 3",1323577,"The Winners",11,3,0,0.786,1649.86,1463.02,88,80,0.524,2037.36
"1178",965509,"Division 1",1322896,"Leatherheads",9,5,0,0.643,1754.66,1641.56,98,70,0.583,2145.499996
"1179",965510,"Division 2",1323088,"Burmini Walrus",9,5,0,0.643,1559.9,1488.68,88,87,0.503,2205.379996
"1180",965510,"Division 2",1323154,"Portly Goat",8,6,0,0.571,1603.48,1648.14,88,87,0.503,2374.75999
"1181",965509,"Division 1",1323064,"Henry Given Sunday",7,7,0,0.5,1741.4,1719.82,107,54,0.665,2105.65999
"1182",965509,"Division 1",1322811,"Pretty Pink Ponies",7,7,0,0.5,1726.32,1667.52,92,69,0.571,2083.800005
"1183",965511,"Division 3",1323620,"Oppai Till I Die",7,7,0,0.5,1622.52,1619.32,92,76,0.548,2253.77998
"1184",965510,"Division 2",1335356,"Pondering Llamas",6,8,0,0.429,1571.8,1541.82,73,95,0.435,2057.960005
"1185",965511,"Division 3",1323360,"Cincinnati Harambes",6,8,0,0.429,1592.06,1581.24,87,88,0.497,2298.54
"1186",965509,"Division 1",1322838,"Sneakypanda",5,9,0,0.357,1470.62,1651.28,61,114,0.349,2143.720005
"1187",965510,"Division 2",1323111,"AB84 Hustling",5,9,0,0.357,1633.56,1667.56,71,90,0.441,1883.019995
"1188",965511,"Division 3",1334612,"Passion, Pain & Fantasy Footballin'",4,10,0,0.286,1556.5,1792.72,63,98,0.391,1832.340005
"1189",965514,"Division 3",1457917,"The Blue Threes",12,2,0,0.857,1879.08,1562.16,132,36,0.786,2345.72
"1190",965512,"Division 1",1323020,"TapetumFFL",10,4,0,0.714,1766.6,1503.92,106,62,0.631,2263.28001
"1191",965514,"Division 3",1322878,"Serbing Up TDs",8,6,0,0.571,1710.76,1691.84,100,75,0.571,2340.22001
"1192",965514,"Division 3",1323582,"OJ's Innocence",8,6,0,0.571,1688.08,1740.8,94,67,0.584,2049.26
"1193",965514,"Division 3",1334983,"Dankey Kang",8,6,0,0.571,1660.42,1610.46,104,71,0.594,2359.399995
"1194",965513,"Division 2",1323215,"Greenbay Hackers",7,7,0,0.5,1564.28,1587.08,71,90,0.441,1942.360004
"1195",965512,"Division 1",1322911,"Anustart",6,8,0,0.429,1549.22,1663.5,67,94,0.416,1913.3
"1196",965513,"Division 2",1431964,"Ziggy",6,8,0,0.429,1503.08,1497.68,59,109,0.351,1939.62
"1197",965513,"Division 2",1323059,"Fútbol is Life",6,8,0,0.429,1706.56,1641.66,87,81,0.518,2120.440015
"1198",965512,"Division 1",1322917,"Cee Deez Nuts",5,9,0,0.357,1475.22,1576.04,63,112,0.36,2106.119991
"1199",965512,"Division 1",1515991,"Alien vs Deshaun",4,10,0,0.286,1408.94,1622.96,40,121,0.248,1671.339995
"1200",965513,"Division 2",1323104,"Most Dope",4,10,0,0.286,1582.66,1796.8,85,90,0.486,2263.62
"1201",965515,"Division 1",1515960,"Old Man Logan",12,2,0,0.857,1964.5,1561.26,126,42,0.75,2460.499995
"1202",965516,"Division 2",1322972,"The Checkdown Kings",10,4,0,0.714,1789.72,1642.32,118,50,0.702,2281.65998
"1203",965516,"Division 2",1323153,"Bucking Broncos",8,6,0,0.571,1540.7,1371.22,66,95,0.41,1956.53999
"1204",965517,"Division 3",1323192,"easymoneysniper",8,6,0,0.571,1833.06,1642.04,128,47,0.731,2493.64
"1205",965517,"Division 3",1329138,"Saquon Do Chop",8,6,0,0.571,1525.58,1619.56,89,86,0.509,2144.140009
"1206",965517,"Division 3",1322813,"Jabronis",7,7,0,0.5,1640.98,1663.54,73,88,0.453,1887.740004
"1207",965515,"Division 1",1322921,"My Ball Zach Ertz",6,8,0,0.429,1488.74,1626.78,63,105,0.375,1882.799988
"1208",965516,"Division 2",1323190,"CCFF",6,8,0,0.429,1681.78,1713.76,86,82,0.512,2168.38
"1209",965515,"Division 1",1323066,"Cheese Hard",5,9,0,0.357,1571.9,1711.84,69,92,0.429,1829.58
"1210",965516,"Division 2",1440261,"ILoveBigTDs",5,9,0,0.357,1474.84,1664.94,57,104,0.354,1891.47999
"1211",965517,"Division 3",1322833,"All Day Parley",5,9,0,0.357,1490.06,1623.72,74,101,0.423,2164.68001
"1212",965515,"Division 1",1322835,"GPODAWUND",4,10,0,0.286,1469.38,1630.26,59,116,0.337,2232.220004
"1213",965518,"Division 1",1332180,"Sackmastermatt",11,3,0,0.786,1607.1,1502.42,81,87,0.482,1961.57999
"1214",965518,"Division 1",1323069,"señor pecho grande",10,4,0,0.714,1768.52,1480.14,96,65,0.596,2152.999995
"1215",965520,"Division 3",1323850,"Portland Punters",10,4,0,0.714,1815.24,1652.4,115,53,0.685,2284.419975
"1216",965519,"Division 2",1322808,"Riptide",8,6,0,0.571,1632.04,1587.48,85,76,0.528,1990.860004
"1217",965519,"Division 2",1323161,"Bulky Dragons",7,7,0,0.5,1622.32,1518.18,78,97,0.446,2142.380001
"1218",965520,"Division 3",1323423,"Keeper of Zekerets",7,7,0,0.5,1688.98,1578.72,107,68,0.611,2314.880014
"1219",965518,"Division 1",1429724,"Test Name Please Ignore",6,8,0,0.429,1785.36,1737.08,110,58,0.655,2366.540005
"1220",965520,"Division 3",1323106,"Not Immunized 2 Losing",6,8,0,0.429,1578,1675.3,78,90,0.464,2172.86
"1221",965519,"Division 2",1328977,"Fantasy Football Team",5,9,0,0.357,1540.32,1737.98,67,94,0.416,2024.18001
"1222",965519,"Division 2",1323543,"My Chubb Ertz",5,9,0,0.357,1463.42,1542.32,59,102,0.366,1771.299995
"1223",965520,"Division 3",1324455,"Certified Lover Boyd",5,9,0,0.357,1495.86,1657.02,66,109,0.377,1999.55999
"1224",965518,"Division 1",1322924,"B Side Billy Sleepahs",4,10,0,0.286,1413.38,1741.5,66,109,0.377,2124.34
"1225",965521,"Division 1",1322953,"i think i got my fantasy nights mixed up",13,1,0,0.929,1862.54,1452.8,118,50,0.702,2361.86001
"1226",965521,"Division 1",1322889,"Sweaty Hog Boys",9,5,0,0.643,1698,1562.26,105,70,0.6,2373.68
"1227",965523,"Division 3",1329046,"Moostache/TBD",9,5,0,0.643,1686.72,1546.92,94,74,0.56,2089.759985
"1228",965522,"Division 2",1429577,"Abominable Wraiths",8,6,0,0.571,1660.7,1594.44,89,86,0.509,2165.859995
"1229",965523,"Division 3",1328793,"Vandelay Industries",8,6,0,0.571,1751.04,1581.68,93,68,0.578,2236.80002
"1230",965522,"Division 2",1323495,"Reach For the Kyler",7,7,0,0.5,1623.52,1602.44,86,82,0.512,2066.779986
"1231",965523,"Division 3",1323160,"Careless Blitzer",7,7,0,0.5,1503.58,1670.92,64,97,0.398,1814.880006
"1232",965521,"Division 1",1323026,"Fashion Killas",6,8,0,0.429,1586.86,1596.56,87,88,0.497,2335.160005
"1233",965522,"Division 2",1323116,"The Lazard King",6,8,0,0.429,1502.04,1513.02,79,89,0.47,2017.020004
"1234",965521,"Division 1",1323080,"Catalina Wine Mixon",4,10,0,0.286,1493.88,1895.58,68,107,0.389,2005.919999
"1235",965523,"Division 3",1323140,"Winter’s Coming",4,10,0,0.286,1421.8,1611.62,46,115,0.286,1776.119996
"1236",965522,"Division 2",1323138,"Led Tasso",3,11,0,0.214,1607.48,1769.92,79,82,0.491,1981
"1237",965525,"Division 2",1323034,"Hamm's For Life",12,2,0,0.857,1798.76,1444.9,110.5,57.5,0.658,2266.8
"1238",965524,"Division 1",1322990,"Left Wife 4 Younghoe",8,6,0,0.571,1829.2,1647.88,110,51,0.683,2134.820014
"1239",965524,"Division 1",1426219,"Airsick Lowlanders",8,6,0,0.571,1666.82,1522.9,83,78,0.516,1952.739985
"1240",965526,"Division 3",1322974,"Home For Imaginary Friends",8,6,0,0.571,1793.92,1545.1,110,58,0.655,2268.28
"1241",965526,"Division 3",1323342,"Zaza",8,6,0,0.571,1612.4,1606.24,78,97,0.446,2247.22
"1242",965524,"Division 1",1322918,"Team Autodraft",7,7,0,0.5,1621.1,1686.44,83,85,0.494,2009.780015
"1243",965525,"Division 2",1326555,"DogTown Comrades",7,7,0,0.5,1591.64,1607.82,79,96,0.451,2198.9
"1244",965524,"Division 1",1322880,"Half-Draft Masterclass",6,8,0,0.429,1493.46,1697.88,66.5,101.5,0.396,1989.919996
"1245",965526,"Division 3",1323646,"Fabulous Freebirds",6,8,0,0.429,1590.18,1574.3,78,83,0.484,1944.74001
"1246",965525,"Division 2",1323318,"Brain Freeze",5,9,0,0.357,1456.78,1650.54,55,106,0.342,1796.39999
"1247",965526,"Division 3",1426212,"Cape Fear Flytraps",5,9,0,0.357,1557.42,1776.18,75,100,0.429,2131.739994
"1248",965525,"Division 2",1323056,"Phonger’s Redemption Arc",4,10,0,0.286,1516.66,1768.16,80,95,0.457,2252.62001
"1249",965528,"Division 2",1323317,"Waterboys",11,3,0,0.786,1838.74,1556.68,113,55,0.673,2297.8
"1250",965529,"Division 3",1323489,"Fighting Cajun",10,4,0,0.714,1662.54,1603.04,90,78,0.536,2193.460024
"1251",965529,"Division 3",1323093,"Moo",9,5,0,0.643,1690.18,1501.52,97,78,0.554,2288.22001
"1252",965528,"Division 2",1323167,"Mendenhall and Oates",8,6,0,0.571,1724.9,1678.8,84,77,0.522,1998.12
"1253",965529,"Division 3",1332193,"Rypien and Tearin",8,6,0,0.571,1659.94,1496.18,90,85,0.514,2242.8
"1254",965527,"Division 1",1323009,"24 Hour Pick Six People",7,7,0,0.5,1562.06,1545.16,70,91,0.435,1983.95999
"1255",965527,"Division 1",1332150,"Ayucci Gang",7,7,0,0.5,1621.94,1649.1,93,75,0.554,2144.84
"1256",965527,"Division 1",1322846,"The Hurts Locker",6,8,0,0.429,1712.76,1747.42,97,71,0.577,2154.999995
"1257",965528,"Division 2",1323244,"Glizzy Guzzlers",6,8,0,0.429,1652.86,1687.3,75,86,0.466,1993.900005
"1258",965529,"Division 3",1429525,"Mitchestic",6,8,0,0.429,1593.86,1513.72,92,83,0.526,2224.259996
"1259",965527,"Division 1",1322887,"Danimals",3,11,0,0.214,1257.16,1694.92,41,134,0.234,1917.8
"1260",965528,"Division 2",1323289,"The Legendary GW",3,11,0,0.214,1487,1790.1,66,95,0.41,1847.78
"1261",965530,"Division 1",1323044,"Allen Thee Stallion",11,3,0,0.786,1916,1633.82,130,38,0.774,2433.61997
"1262",965531,"Division 2",1328881,"Decaf Metcalf",10,4,0,0.714,1883.38,1560.86,115,53,0.685,2290.16001
"1263",965531,"Division 2",1323114,"Ginga Ninjas",9,5,0,0.643,1690.86,1591.4,93,68,0.578,2043.979995
"1264",965531,"Division 2",1323043,"Super Lamario",9,5,0,0.643,1559.86,1533.94,78,97,0.446,2183.00001
"1265",965532,"Division 3",1324034,"Bishop Sycamore Football",7,7,0,0.5,1702.8,1729.54,110,65,0.629,2432.54
"1266",965530,"Division 1",1328832,"Gentleman Bastards",6,8,0,0.429,1617.04,1656.24,81,80,0.503,2005.560004
"1267",965530,"Division 1",1322991,"Not Joshin' Around",6,8,0,0.429,1532.24,1617.8,67,101,0.399,1929.640008
"1268",965532,"Division 3",1323357,"Scottish Claymores",6,8,0,0.429,1488.84,1519.2,65,103,0.387,1940.07999
"1269",965530,"Division 1",1322932,"Suh Tang Is For The Children",5,9,0,0.357,1510.16,1795.4,63,98,0.391,1811.68
"1270",965531,"Division 2",1323038,"Full Chubb",5,9,0,0.357,1566.82,1644.2,78,97,0.446,2191.959994
"1271",965532,"Division 3",1326332,"Snape’s Snakes",5,9,0,0.357,1587.74,1573.88,70,105,0.4,2283.44
"1272",965532,"Division 3",1323874,"Morty Niners",5,9,0,0.357,1476.84,1676.3,58,103,0.36,1847.74
"1273",965534,"Division 2",1322919,"Jack Easterby's Pastors",12,2,0,0.857,1818.8,1436.24,114,54,0.679,2385.34001
"1274",965535,"Division 3",1355266,"Goonies Never Say Die",10,4,0,0.714,1735.16,1463.82,99,69,0.589,2159.219997
"1275",965533,"Division 1",1322832,"TBD",8,6,0,0.571,1645.32,1596.94,84,77,0.522,2022.260004
"1276",965534,"Division 2",1323200,"[Insert Team Name Here]",8,6,0,0.571,1571.14,1591.88,72,89,0.447,1976.86001
"1277",965533,"Division 1",1322874,"Prestige Worldwide",7,7,0,0.5,1865.58,1570.04,120,55,0.686,2524.36
"1278",965535,"Division 3",1323600,"Mos Eisley Banthas",7,7,0,0.5,1446.66,1642.72,63,112,0.36,2053.92
"1279",965535,"Division 3",1323108,"Bring Da Ruckus",7,7,0,0.5,1667.96,1752.18,87,81,0.518,2160.47999
"1280",965533,"Division 1",1322821,"ScoopyNoop",6,8,0,0.429,1695.82,1767.56,96,72,0.571,2101.020006
"1281",965534,"Division 2",1322955,"Tuanon",6,8,0,0.429,1645.08,1654.1,99,76,0.566,2299.399996
"1282",965535,"Division 3",1323299,"South-Central Louisiana State University Mud Dogs",5,9,0,0.357,1508.02,1603.5,78,97,0.446,2205.379996
"1283",965533,"Division 1",1322815,"musistic-brian",4,10,0,0.286,1382.98,1643.88,52,109,0.323,1721.580004
"1284",965534,"Division 2",1323242,"Force Majeure",4,10,0,0.286,1411.28,1670.94,44,117,0.273,1836.619995
"1285",965537,"Division 2",1322925,"Arakko",13,1,0,0.929,1912.98,1473.02,122,46,0.726,2358.160006
"1286",965537,"Division 2",1323143,"WWJJD",11,3,0,0.786,1946.2,1508.32,125,50,0.714,2546.94001
"1287",965536,"Division 1",1322861,"Velvet Thunder",8,6,0,0.571,1858.42,1724.5,114,54,0.679,2408.139986
"1288",965537,"Division 2",1429561,"shake-n-bake",7,7,0,0.5,1533.96,1506.86,76,92,0.452,2037.260009
"1289",965538,"Division 3",1323333,"Boonshakalaka",7,7,0,0.5,1656.24,1608.08,92,83,0.526,2318.420014
"1290",965538,"Division 3",1426202,"BONE?!",7,7,0,0.5,1584.98,1663.96,76,85,0.472,1911.42
"1291",965538,"Division 3",1323626,"The real slim brady",7,7,0,0.5,1529.56,1548.64,71,90,0.441,1927.5
"1292",965537,"Division 2",1323218,"The Brady Bunch",6,8,0,0.429,1493.82,1755.2,70,105,0.4,2179.659991
"1293",965538,"Division 3",1431150,"Prestige Worldwide",6,8,0,0.429,1599.7,1737.54,84,84,0.5,2037.77999
"1294",965536,"Division 1",1323063,"Tee Party",5,9,0,0.357,1478.88,1607.94,60,101,0.373,1878.599996
"1295",965536,"Division 1",1322837,"The Shitty Beatles",4,10,0,0.286,1611.7,1660.92,81,94,0.463,2311.960005
"1296",965536,"Division 1",1322830,"Baltimore Riders",3,11,0,0.214,1246.3,1657.76,37,124,0.23,1520.24001
"1297",965539,"Division 1",1322938,"SpaceChimp and Jr",9,5,0,0.643,1663.3,1685.46,102,66,0.607,2119.32
"1298",965539,"Division 1",1323181,"Cobra Ky",9,5,0,0.643,1663.6,1568.58,80,81,0.497,2037.660005
"1299",965541,"Division 3",1324098,"Funk Seoul Brothers",9,5,0,0.643,1734.78,1663.52,102,66,0.607,2222.21999
"1300",965541,"Division 3",1322999,"DAKINGINDANORF",9,5,0,0.643,1814.62,1694.82,113,62,0.646,2473.459996
"1301",965540,"Division 2",1323258,"The Spanish Inquisition",8,6,0,0.571,1735.76,1653.32,104,71,0.594,2336.18
"1302",965540,"Division 2",1322820,"badboyfreud",8,6,0,0.571,1579.64,1507,73,88,0.453,1902.54
"1303",965540,"Division 2",1323236,"Does Houston have a football team?",8,6,0,0.571,1622.16,1510.4,77,91,0.458,2078.820004
"1304",965539,"Division 1",1323676,"Moot Points",6,8,0,0.429,1611.76,1664.84,88,80,0.524,2044.439996
"1305",965539,"Division 1",1431342,"Fields's Titty Mobile HQ USA",5,9,0,0.357,1577.94,1538.12,81,94,0.463,2247.640014
"1306",965540,"Division 2",1323050,"Deep Blue",5,9,0,0.357,1422.88,1672.62,55,120,0.314,2239.82001
"1307",965541,"Division 3",1322997,"Brady and the Champ",5,9,0,0.357,1500.46,1632.68,59,102,0.366,1778.199996
"1308",965541,"Division 3",1324276,"7 And A Switchblade",3,11,0,0.214,1540.88,1676.42,74,87,0.46,1873.14
"1309",965543,"Division 2",1323257,"Relegation Nation",10,4,0,0.714,1651.3,1503.96,97,71,0.577,2082.819996
"1310",965544,"Division 3",1323618,"BIDEOGAME",10,4,0,0.714,1627.62,1447.2,95,73,0.565,2161.28
"1311",965543,"Division 2",1451168,"bsmithjmu",9,5,0,0.643,1867.06,1642.1,121,54,0.691,2530.179986
"1312",965544,"Division 3",1332152,"Ron Mexico",8,6,0,0.571,1733.94,1658.52,94,67,0.584,2027.07999
"1313",965544,"Division 3",1323611,"Garoppolosses",8,6,0,0.571,1601.08,1523.34,91,84,0.52,2125.219996
"1314",965542,"Division 1",1431256,"Hurts So Good",7,7,0,0.5,1594.84,1706.78,82,79,0.509,1960.380014
"1315",965543,"Division 2",1323235,"Mm Food",7,7,0,0.5,1580.62,1538.34,78,90,0.464,2065.03999
"1316",965544,"Division 3",1426211,"timrigginshair",6,8,0,0.429,1635.3,1620.72,87,81,0.518,2197.659995
"1317",965542,"Division 1",1323144,"Eternal Disappointment",5,9,0,0.357,1511.48,1695.26,67,94,0.416,1926.880015
"1318",965542,"Division 1",1322836,"GlurbPeople",5,9,0,0.357,1508.22,1664.74,76,99,0.434,2235.000029
"1319",965543,"Division 2",1323041,"Pump Fake Pro",5,9,0,0.357,1507.24,1645.72,64,97,0.398,1854.320005
"1320",965542,"Division 1",1323152,"Fecalstorm",4,10,0,0.286,1453.36,1625.38,56,119,0.32,1900.68
"1321",965546,"Division 2",1323042,"QAron's Covid Toe",13,1,0,0.929,1685.5,1474.44,93,75,0.554,2128.26001
"1322",965545,"Division 1",1322900,"Knibb High Football",11,3,0,0.786,2033,1560,132,36,0.786,2593.66
"1323",965547,"Division 3",1323330,"Revenge of the Antelope",11,3,0,0.786,1763.04,1445.2,116,59,0.663,2304.459995
"1324",965547,"Division 3",1323394,"Lost_in_Pace",10,4,0,0.714,1649.54,1488,93,68,0.578,1946.859996
"1325",965545,"Division 1",1322876,"Steeler Virginity",9,5,0,0.643,1847.44,1700.1,133,42,0.76,2517.239984
"1326",965547,"Division 3",1323010,"Come With Me If You Want To Live",6,8,0,0.429,1552.28,1638.44,77,84,0.478,1971.699996
"1327",965545,"Division 1",1323112,"Loopasaurus Rex",5,9,0,0.357,1524.44,1683.26,84,84,0.5,2072.54
"1328",965546,"Division 2",1323304,"Queso Disaster",5,9,0,0.357,1462.76,1686.34,61,100,0.379,1794.06
"1329",965546,"Division 2",1322929,"Came and Wentz",5,9,0,0.357,1416.12,1614.06,64.5,110.5,0.369,2160.920005
"1330",965547,"Division 3",1322968,"Bubba Gump Fantasy Football Co.",5,9,0,0.357,1533.88,1605.32,67.5,100.5,0.402,1899.6
"1331",965546,"Division 2",1323195,"3rd and Long",3,11,0,0.214,1415.96,1629.76,45,116,0.28,1729.899992
"1332",965545,"Division 1",1323079,"The Elite",1,13,0,0.071,1350.18,1709.22,42,133,0.24,2025.260006
"1333",965549,"Division 2",1322959,"Joe n Troy 4ever <3",10,4,0,0.714,1808.6,1618.18,111,57,0.661,2265.97999
"1334",965548,"Division 1",1322927,"The Underachievers",9,5,0,0.643,1615.44,1447.72,83,85,0.494,2101.520015
"1335",965549,"Division 2",1323019,"Mixon it up",9,5,0,0.643,1826.62,1674.44,111,64,0.634,2362.219994
"1336",965548,"Division 1",1322829,"Club 1010",8,6,0,0.571,1609.22,1586.96,90,85,0.514,2308.54001
"1337",965549,"Division 2",1323087,"Zeke and Destroy",8,6,0,0.571,1721.7,1665.12,107,54,0.665,2078.500001
"1338",965550,"Division 3",1323293,"BULKING SZN",8,6,0,0.571,1563.78,1659.82,77,84,0.478,1963.28
"1339",965550,"Division 3",1431345,"Walrusaurus",7,7,0,0.5,1592.26,1603.14,80,88,0.476,2139.36001
"1340",965549,"Division 2",1515958,"One TD to rule them all",6,8,0,0.429,1611,1673.74,81,80,0.503,1892.33999
"1341",965550,"Division 3",1323070,"Hurts so good",6,8,0,0.429,1715.44,1687.74,106,62,0.631,2259.6
"1342",965548,"Division 1",1322841,"NerdishByNature",5,9,0,0.357,1575.66,1580.1,78,97,0.446,2097.179996
"1343",965550,"Division 3",1323125,"Dan Snyder's Damn Good Culture",5,9,0,0.357,1495.8,1690.18,56,105,0.348,1908.94001
"1344",965548,"Division 1",1322856,"Von Miller High Life",3,11,0,0.214,1167.48,1415.86,28,147,0.16,1915.779991
"1345",965551,"Division 1",1322831,"Mooney Knight",10,4,0,0.714,1629.32,1476.74,100,68,0.595,2278.18001
"1346",965553,"Division 3",1323045,"Oldenewguy",10,4,0,0.714,1759.3,1558.32,107,61,0.637,2217.539986
"1347",965551,"Division 1",1322981,"Sagbo’s 5027 Spaniels",9,5,0,0.643,1604.54,1553.58,89,86,0.509,2176.48001
"1348",965552,"Division 2",1323053,"Legion of Sasoom",9,5,0,0.643,1796.46,1601.9,117,58,0.669,2452.24
"1349",965553,"Division 3",1328772,"Reach For The Skyyler",9,5,0,0.643,1689.88,1545.28,95,66,0.59,2053.000001
"1350",965551,"Division 1",1322946,"Star Platinum",7,7,0,0.5,1737.52,1654.66,88,73,0.547,2180.46
"1351",965552,"Division 2",1323252,"Juulio Jones",7,7,0,0.5,1684.96,1598.14,93,75,0.554,2113.440009
"1352",965552,"Division 2",1431353,"Tanaycious XI",6,8,0,0.429,1431.54,1668.26,69,106,0.394,2090.499997
"1353",965553,"Division 3",1323430,"Rocky Mountain Oysters",6,8,0,0.429,1604.86,1598.18,87,81,0.518,2004.179995
"1354",965552,"Division 2",1323095,"Surtain II Win",5,9,0,0.357,1599.38,1656.4,73,102,0.417,2214.98
"1355",965551,"Division 1",1322923,"Jay's Cutlery",4,10,0,0.286,1475.14,1782.68,54,107,0.335,1804.940001
